id,timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,numMeasurements,measurements
170360,314.5050001,646,50.70502329999999,5.318450928,11277.6,11460.48,4,"[[436,315480272218,80],[322,315480499515,80],[394,315480376984,122],[13,315480161859,98]]"
181287,334.3110001,175,51.02949239,4.635772705,10972.8,11148.06,5,"[[436,335294070812,104],[394,335294239812,88],[322,335294074937,85],[115,335294392390,74],[13,335293826156,187]]"
127809,234.8760002,175,50.97749354,4.93927002,10980.42,11163.3,5,"[[322,235852589796,124],[436,235852483437,89],[394,235852641687,79],[115,235852788140,82],[13,235852302218,154]]"
27674,50.87000012,1752,50.82093837,6.062469482000001,10965.18,11148.06,4,"[[394,51834226859,125],[322,51834594718,58],[436,51834210593,95],[13,51834335953,67]]"
94098,172.11900000000003,175,50.94410706,5.131060626,10972.8,11155.68,5,"[[436,173096467640,91],[322,173096637421,86],[115,173096756453,84],[394,173096615203,88],[13,173096348406,122]]"
64630,117.3830001,1752,50.86390608,5.855026245,10965.18,11140.44,4,"[[436,118364641515,72],[322,118364998171,59],[394,118364702703,92],[13,118364737328,91]]"
16741,30.71600008,175,50.86725785,5.565109252999999,10988.04,11178.54,4,"[[322,31689407718,60],[394,31689217421,115],[436,31689113984,110],[13,31689128250,107]]"
154656,284.6070001,175,51.00360935,4.78729248,10965.18,11148.06,5,"[[436,285593308078,105],[322,285593363125,84],[394,285593472343,94],[115,285593622140,85],[13,285593086906,147]]"
154657,284.6070001,175,51.00360935,4.78729248,10965.18,11140.44,5,"[[436,285593308078,105],[322,285593363125,84],[394,285593472343,94],[115,285593622140,85],[13,285593086906,147]]"
145255,267.316,1752,50.96617126,5.389462032999999,10972.8,11148.06,4,"[[436,268290834609,115],[322,268291083171,99],[394,268290970390,91],[13,268290822031,95]]"
108950,200.319,1752,50.92102568,5.597305297999999,10972.8,11148.06,5,"[[436,201290317859,96],[322,201290623109,75],[115,201290557125,82],[394,201290426562,127],[13,201290361359,91]]"
112110,206.2910001,1752,50.92512228,5.578689575,10972.8,11148.06,5,"[[436,207270598375,117],[394,207270709921,98],[322,207270899125,89],[115,207270841531,94],[13,207270637359,89]]"
204122,376.154,646,50.67137146,5.5167991239999985,11277.6,11460.48,6,"[[436,377123441562,96],[394,377123523359,82],[322,377123713359,91],[115,377123619937,74],[412,377123772075,38],[13,377123386203,94]]"
81640,149.47900009999995,175,50.93193054,5.200393264,10972.8,11155.68,5,"[[436,150461122531,101],[322,150461314359,125],[394,150461265125,92],[115,150461404156,129],[13,150461026296,128]]"
165011,304.454,646,50.71051025,5.286131163,11277.6,11460.48,6,"[[394,305428200046,100],[436,305428091984,148],[440,305428494827,15],[322,305428311421,80],[115,305428310515,83],[13,305427971953,107]]"
148542,273.3700001,175,50.99775696,4.821513408,10972.8,11155.68,5,"[[436,274348114078,121],[322,274348180781,82],[394,274348277156,71],[115,274348426234,67],[13,274347900718,151]]"
158170,291.405,175,51.00719387,4.766540527,10965.18,11140.44,5,"[[436,292388421546,115],[322,292388469625,104],[394,292388586578,71],[115,292388736781,91],[13,292388196156,189]]"
84415,154.506,175,50.93461893,5.185012817,10972.8,11155.68,5,"[[436,155496218359,121],[322,155496405281,118],[394,155496362031,88],[115,155496501593,103],[13,155496117015,126]]"
176787,326.108,175,51.02516304,4.661026001000001,10972.8,11148.06,5,"[[322,327094054484,103],[436,327094042078,108],[394,327094210359,79],[115,327094362546,80],[13,327093800171,128]]"
146981,270.4780002,646,50.72885804,5.176849365,11292.84,11475.72,5,"[[436,271453172625,130],[322,271453364437,52],[412,271453557675,62],[394,271453290859,112],[13,271453018562,117]]"
260401,478.03,1605,50.79025269,5.82898939,10355.58,10469.88,4,"[[436,479010889781,101],[322,479011233421,86],[394,479010946093,62],[13,479010953281,67]]"
111071,204.2870002,1752,50.92372571,5.584945679,10972.8,11148.06,6,"[[238,205260658265,29],[394,205260428593,94],[322,205260620281,84],[115,205260559875,89],[436,205260317968,148],[13,205260358500,106]]"
157168,289.4490001000001,646,50.71861267,5.237880397,11285.22,11468.1,4,"[[322,290423227078,53],[436,290423019625,125],[394,290423132328,72],[13,290422884765,83]]"
6144,11.26100016,1173,50.60939026,6.104423121,11894.82,12016.74,8,"[[320,12244435921,23],[322,12243720421,51],[440,12243558920,52],[436,12243353671,94],[394,12243349156,108],[115,12243395421,81],[238,12243553906,44],[13,12243423890,61]]"
165424,305.244,175,51.01436292,4.72442627,10972.8,11148.06,5,"[[322,306229182546,79],[436,306229148703,85],[394,306229315078,74],[115,306229466125,82],[13,306228915718,154]]"
153005,281.618,175,51.00205994,4.796497242,10965.18,11148.06,4,"[[436,282588263500,122],[322,282588321703,110],[394,282588427453,85],[13,282588044359,121]]"
151983,279.688,175,51.00104898,4.802246094,10965.18,11140.44,4,"[[436,280668446203,106],[322,280668506312,114],[394,280668609953,72],[13,280668228375,144]]"
94099,172.11900000000003,1752,50.9016134,5.684738159,10972.8,11148.06,5,"[[436,173105237390,79],[322,173105562578,99],[115,173105456843,69],[394,173105331593,111],[13,173105300890,88]]"
51604,93.83899999,1752,50.84875488,5.928460198,10972.8,11155.68,4,"[[436,94824495578,129],[322,94824863296,80],[394,94824541312,113],[13,94824603187,55]]"
132323,243.4100001,1752,50.95016738,5.4637145999999985,10972.8,11148.06,4,"[[322,244385933921,86],[436,244385663640,126],[394,244385791015,88],[13,244385672375,73]]"
21549,39.50699997,175,50.87210083,5.53807439,10988.04,11178.54,4,"[[394,40484416531,118],[436,40484309281,106],[322,40484596468,61],[13,40484316375,101]]"
178745,329.619,646,50.69683010000001,5.367050171,11277.6,11460.48,4,"[[322,330596401640,76],[436,330596162796,100],[394,330596262390,86],[13,330596066656,77]]"
240095,441.6200001,1605,50.76824124,5.945205688,10363.2,10485.12,4,"[[322,442596091406,75],[436,442595730375,123],[394,442595764640,82],[13,442595814000,53]]"
147210,270.885,646,50.72862528,5.178146362,11292.84,11475.72,4,"[[436,271867930515,107],[322,271868122625,83],[394,271868048640,68],[13,271867776843,40]]"
78529,143.76500009999995,1752,50.8819218,5.772705078,10972.8,11148.06,5,"[[436,144749857015,119],[322,144750199546,78],[394,144749934781,110],[412,144750296750,44],[13,144749938265,53]]"
208997,385.1880000000001,175,51.05635071,4.481382628,10972.8,11148.06,5,"[[322,386174863578,123],[436,386174910359,71],[115,386175238140,75],[394,386175083000,32],[13,386174656375,88]]"
183003,337.4020002,175,51.03112172,4.626312256,10972.8,11148.06,5,"[[436,338389159390,69],[322,338389160390,124],[394,338389328640,89],[115,338389481375,81],[13,338388913875,155]]"
239560,440.632,1605,50.76768494,5.948057432000001,10363.2,10485.12,5,"[[322,441606087187,64],[436,441605725687,134],[115,441605848750,57],[394,441605759343,105],[13,441605809859,61]]"
91954,168.243,1752,50.89892578,5.696856524,10972.8,11148.06,5,"[[436,169220296625,110],[394,169220388687,136],[322,169220624265,99],[115,169220513109,69],[13,169220362750,79]]"
244521,449.612,1605,50.77308267,5.919723511,10363.2,10485.12,4,"[[436,450595764390,126],[322,450596121953,70],[394,450595803609,74],[13,450595843937,69]]"
55772,101.325,175,50.9058031,5.34828186,10972.8,11155.68,5,"[[436,102290316140,126],[322,102290552531,98],[115,102290579437,87],[394,102290445750,95],[13,102290267750,102]]"
44622,81.40499997,175,50.89503479,5.409356195,10972.8,11155.68,5,"[[436,82369953484,93],[322,82370207140,80],[394,82370076703,65],[115,82370207718,87],[13,82369923781,92]]"
1985,3.677999973,869,50.77903748,5.169958166,10957.56,11132.82,5,"[[322,4658517265,93],[394,4658453328,133],[436,4658328515,103],[412,4658740920,36],[13,4658180593,113]]"
52369,95.21300006,175,50.90249634,5.367043985,10972.8,11155.68,6,"[[436,96192231250,67],[440,96192708773,19],[322,96192473015,89],[115,96192491796,61],[394,96192358906,53],[13,96192188578,115]]"
187114,344.9369999999999,175,51.03497314,4.60349418,10972.8,11148.06,5,"[[436,345909354234,104],[322,345909347609,123],[394,345909524109,90],[115,345909677234,83],[13,345909106656,181]]"
175711,324.1660001,175,51.02416992,4.666814031,10972.8,11148.06,5,"[[436,325153906125,136],[322,325153920562,101],[394,325154074203,66],[115,325154226250,98],[13,325153664843,174]]"
188941,348.2640002,175,51.03671265,4.593472867,10972.8,11148.06,5,"[[436,349254293109,74],[322,349254283093,64],[394,349254463140,44],[115,349254616453,55],[13,349254044703,118]]"
130132,239.3000002,1752,50.94740295,5.476461874,10972.8,11148.06,5,"[[436,240285573421,111],[394,240285699171,100],[322,240285847250,70],[115,240285835984,53],[13,240285585656,79]]"
131516,241.89400010000003,175,50.98121772,4.917602539,10980.42,11163.3,5,"[[436,242867746718,122],[115,242868052828,81],[322,242867845875,104],[394,242867905875,105],[13,242867559062,154]]"
12613,23.22000003,175,50.86312866,5.5882551860000005,10988.04,11178.54,6,"[[322,24204403953,90],[436,24204104781,80],[440,24204541269,22],[394,24204204937,111],[115,24204327031,71],[13,24204125015,106]]"
183517,338.3560002,175,51.03158569,4.623611038,10972.8,11148.06,5,"[[322,339334216937,130],[436,339334216953,94],[394,339334386296,149],[115,339334539046,79],[13,339333971156,122]]"
12194,22.423000100000007,414,50.23293705,6.120275549,11277.6,11468.1,7,"[[322,23401520406,39],[436,23401183031,115],[440,23401215944,52],[101,23401336406,19],[394,23401165703,124],[412,23401147375,34],[13,23401179906,70]]"
206147,379.905,175,51.05318748,4.497070313,10972.8,11148.06,5,"[[436,380894793312,69],[394,380894965531,57],[322,380894751796,91],[412,380895317900,23],[13,380894539625,86]]"
202742,373.631,175,51.04980469,4.516123179,10972.8,11148.06,5,"[[436,374614693875,107],[115,374615020250,77],[322,374614658515,89],[394,374614865703,82],[13,374614440890,108]]"
96821,177.1270001,1752,50.90505826,5.669250487999999,10972.8,11148.06,5,"[[436,178095145343,47],[394,178095242281,114],[322,178095467125,106],[115,178095368500,85],[13,178095205484,87]]"
124228,228.2770002,646,50.75162209,5.040664673,11300.46,11483.34,6,"[[322,229262882406,45],[115,229262977812,39],[436,229262726859,98],[394,229262856062,82],[412,229263127952,13],[13,229262528375,115]]"
124229,228.2770002,646,50.75162209,5.040664673,11300.46,11475.72,6,"[[322,229262882406,45],[115,229262977812,39],[436,229262726859,98],[394,229262856062,82],[412,229263127952,13],[13,229262528375,115]]"
114419,210.4190001,646,50.7612584,4.982681274,11292.84,11468.1,5,"[[436,211397641843,92],[322,211397781437,95],[394,211397775093,111],[412,211398048950,31],[13,211397424078,118]]"
1028,1.886000156,646,50.87172686,4.3019104000000015,11269.98,11437.62,5,"[[436,2869889281,57],[322,2869837453,74],[394,2870052421,54],[115,2870194843,79],[13,2869574437,133]]"
159761,294.618,646,50.71582342,5.254440308,11285.22,11468.1,4,"[[436,295593044515,124],[322,295593256156,71],[394,295593155703,78],[13,295592914812,97]]"
250395,460.0830002,1605,50.77940369,5.886296453,10363.2,10477.5,5,"[[436,461055882984,100],[394,461055928515,110],[440,461056227352,14],[322,461056235625,52],[13,461055956875,28]]"
109171,200.75,646,50.7664032,4.9513450830000005,11292.84,11475.72,4,"[[322,201728222906,78],[436,201728091984,81],[394,201728227437,99],[13,201727863828,144]]"
109172,200.75,646,50.7664032,4.9513450830000005,11292.84,11468.1,4,"[[322,201728222906,78],[436,201728091984,81],[394,201728227437,99],[13,201727863828,144]]"
90788,166.19400000000005,1752,50.89750671,5.703017776,10972.8,11148.06,4,"[[322,167175402859,104],[436,167175073796,103],[394,167175164828,96],[13,167175141328,83]]"
135825,249.7320001,175,50.98531432,4.893798828,10972.8,11155.68,4,"[[322,250707941734,77],[436,250707850640,122],[394,250708010906,95],[13,250707656156,150]]"
41894,76.5,175,50.8923495,5.424346924,10972.8,11163.3,5,"[[436,77484953171,122],[394,77485074609,69],[115,77485205000,94],[322,77485210921,83],[13,77484927921,95]]"
196613,362.3800001,175,51.04397014,4.550552368,10972.8,11148.06,5,"[[436,363349545171,79],[322,363349521046,126],[394,363349716187,64],[238,363349940500,30],[13,363349293921,170]]"
172969,319.21,175,51.02165222,4.681808884,10972.8,11148.06,5,"[[436,320189050187,114],[322,320189069671,134],[394,320189217875,77],[115,320189369687,94],[13,320188810906,176]]"
54574,99.20800018,175,50.90464783,5.35501841,10972.8,11155.68,5,"[[436,100191333687,148],[394,100191462625,88],[115,100191596031,98],[322,100191571984,56],[13,100191287265,91]]"
250925,461.0210001,1605,50.77999878,5.883104479,10363.2,10477.5,5,"[[436,462005816312,78],[322,462006168515,55],[394,462005862437,106],[115,462005958250,69],[13,462005889609,37]]"
171458,316.5010002,646,50.7039526,5.324859619,11277.6,11460.48,5,"[[436,317473150234,110],[322,317473379125,64],[115,317473362750,45],[394,317473254328,113],[13,317473041812,112]]"
7400,13.53500009,1023,51.68234098,4.7885894780000005,11277.6,11369.04,5,"[[436,14508181046,106],[394,14508363812,64],[322,14508056765,135],[115,14508552375,66],[13,14508201328,64]]"
155202,285.651,175,51.00416798,4.784240723,10965.18,11140.44,5,"[[394,286629097562,82],[436,286628933093,88],[322,286628987093,113],[115,286629247375,63],[13,286628711281,143]]"
14971,27.53900003,175,50.86550903,5.574967667999999,10988.04,11178.54,4,"[[322,28524895187,94],[436,28524599062,128],[394,28524701156,110],[13,28524615968,101]]"
236628,435.3500001,646,50.63859558,5.707542018,11277.6,11468.1,6,"[[436,436333735265,127],[322,436334043515,90],[412,436334025197,44],[394,436333790953,90],[115,436333872937,59],[13,436333725250,74]]"
25782,47.34100008,175,50.87635803,5.514097471,10988.04,11178.54,4,"[[322,48325207484,79],[436,48324926250,105],[394,48325036765,100],[13,48324926781,90]]"
41438,75.73699999,1752,50.83699036,5.985247638,10965.18,11148.06,4,"[[322,76709725968,79],[436,76709350734,123],[394,76709384125,119],[13,76709466343,46]]"
107868,198.395,1752,50.91970825,5.603175808,10965.18,11140.44,5,"[[436,199380273531,93],[394,199380381312,116],[322,199380580203,79],[115,199380511562,74],[13,199380318453,89]]"
154633,284.5570002,646,50.72126770000001,5.222143225,11285.22,11468.1,4,"[[436,285542996171,118],[322,285543199625,69],[394,285543110312,85],[13,285542856375,84]]"
912,1.633000135,175,50.85110422,5.654830933,10988.04,11178.54,5,"[[436,2603760484,89],[322,2604074484,67],[394,2603850421,116],[13,2603797234,63],[115,2603968562,98]]"
155649,286.506,2075,51.61148847,4.330444336,10972.8,11117.58,4,"[[436,287488114593,113],[322,287487836828,115],[394,287488301437,31],[13,287488029187,85]]"
202740,373.631,646,50.6727626,5.508575439,11277.6,11460.48,6,"[[436,374603429187,85],[115,374603609140,48],[322,374603699343,71],[394,374603512000,63],[412,374603761225,24],[13,374603371750,72]]"
197757,364.517,646,50.67779024,5.479278564,11277.6,11460.48,4,"[[322,365493648343,67],[436,365493384343,85],[394,365493470890,74],[13,365493319296,40]]"
60200,109.187,175,50.9100859,5.324401855,10972.8,11155.68,5,"[[322,110170674593,67],[436,110170445203,145],[394,110170577218,110],[115,110170711796,52],[13,110170389171,112]]"
170199,314.1950002,175,51.01904297,4.697026433,10972.8,11155.68,5,"[[436,315173750765,110],[322,315173775437,127],[115,315174069593,90],[394,315173918046,87],[13,315173513609,182]]"
78757,144.2130001,1752,50.88221741,5.771459631,10972.8,11148.06,4,"[[436,145189886593,102],[322,145190228906,89],[394,145189964609,128],[13,145189967562,85]]"
43417,79.27999997,175,50.89389038,5.415740142000001,10972.8,11163.3,5,"[[436,80269918250,112],[322,80270173609,77],[115,80270171500,63],[394,80270040687,97],[13,80269890500,82]]"
113293,208.47,646,50.76228333,4.976361249,11292.84,11475.72,4,"[[436,209437632500,90],[322,209437770406,79],[394,209437766234,94],[13,209437412656,99]]"
50758,92.29700017,397,51.19175720000001,4.172726193,11483.34,11620.5,4,"[[322,93279471921,84],[436,93279637390,42],[394,93279818453,16],[13,93279406500,29]]"
125987,231.579,1749,50.5365042,5.410618137999999,10972.8,11102.34,4,"[[436,232566795343,95],[322,232567039765,91],[394,232566873203,89],[13,232566685984,97]]"
253278,465.2870002,1605,50.78256226,5.869742729,10363.2,10477.5,5,"[[436,466270835406,108],[322,466271185515,91],[394,466270884171,122],[115,466270981234,66],[13,466270906375,63]]"
241755,444.6330001,1605,50.77011108,5.935289537999999,10363.2,10485.12,5,"[[322,445611102640,75],[394,445610779046,94],[436,445610742890,0],[115,445610869734,62],[13,445610824984,71]]"
256602,471.125,646,50.61849976,5.8234766910000015,11277.6,11468.1,6,"[[436,472113914968,116],[322,472114242046,92],[115,472114024562,95],[394,472113953140,98],[440,472114191705,5],[13,472113928640,80]]"
51927,94.42799997,1752,50.84907532,5.926901328,10972.8,11155.68,4,"[[436,95409488562,79],[322,95409856046,48],[394,95409534671,107],[13,95409595859,40]]"
53965,98.14600015,1749,50.39039612,5.7633410000000005,10972.8,11109.96,4,"[[436,99118057750,103],[322,99118358453,47],[394,99118086687,110],[13,99118012421,48]]"
59327,107.687,1752,50.8576355,5.8853314370000005,10972.8,11155.68,5,"[[322,108670206203,80],[436,108669844796,108],[394,108669899656,109],[115,108670009500,46],[13,108669945671,73]]"
263841,484.1700001,1605,50.79393807,5.809631348,10363.2,10477.5,4,"[[436,485150919765,124],[322,485151260218,74],[394,485150979656,81],[13,485150979562,67]]"
234922,432.2740002000001,646,50.64026913,5.697673076,11277.6,11468.1,5,"[[322,433259026390,97],[436,433258719937,107],[412,433259012272,30],[394,433258777000,102],[13,433258707671,79]]"
234923,432.2740002000001,646,50.64026913,5.697673076,11277.6,11460.48,5,"[[322,433259026390,97],[436,433258719937,107],[412,433259012272,30],[394,433258777000,102],[13,433258707671,79]]"
92908,169.9780002,1749,50.46918966,5.573854189,10972.8,11102.34,5,"[[440,170957540028,12],[436,170957282968,87],[394,170957338406,80],[322,170957556234,65],[13,170957206265,105]]"
194583,358.6570001,646,50.6809845,5.4605020060000005,11277.6,11460.48,4,"[[322,359638880343,53],[436,359638620468,88],[394,359638709218,83],[13,359638550296,54]]"
97410,178.19099999999997,1752,50.90583801,5.665827571,10972.8,11148.06,5,"[[436,179175098218,95],[322,179175419312,88],[394,179175195718,106],[115,179175322171,128],[13,179175157609,69]]"
186246,343.2950001000001,646,50.68938174,5.411071777,11277.6,11460.48,6,"[[436,344283280640,104],[440,344283659848,7],[412,344283630473,0],[394,344283375296,96],[322,344283529593,81],[13,344283196921,89]]"
170110,314.0440001,646,50.70529175,5.317011653,11277.6,11460.48,4,"[[436,315018138375,104],[394,315018243328,49],[322,315018365359,57],[13,315018027546,31]]"
36801,67.33500004,1749,50.35670471,5.844582006,10972.8,11109.96,6,"[[322,68318580390,60],[436,68318269734,119],[412,68318362577,46],[115,68318320187,49],[394,68318287640,119],[13,68318235906,82]]"
82592,151.21200009999995,1752,50.8870891,5.749664307000001,10965.18,11148.06,4,"[[322,152190258593,84],[436,152189920296,122],[394,152190002562,116],[13,152189997156,86]]"
40193,73.53200006,1752,50.83557129,5.992076977000001,10972.8,11155.68,4,"[[436,74514325734,116],[394,74514357625,85],[322,74514701781,80],[13,74514442234,51]]"
65099,118.217,1752,50.8644104,5.8525209170000005,10965.18,11140.44,4,"[[436,119194645859,129],[394,119194707578,115],[322,119195002109,89],[13,119194741281,71]]"
86274,157.941,1752,50.89173889,5.728850494,10965.18,11148.06,5,"[[436,158914954953,44],[394,158915041156,113],[322,158915289156,105],[115,158915163359,69],[13,158915027656,79]]"
86275,157.941,1752,50.89173889,5.728850494,10965.18,11140.44,5,"[[436,158914954953,44],[394,158915041156,113],[322,158915289156,105],[115,158915163359,69],[13,158915027656,79]]"
45292,82.61899996,397,51.18539429,4.203309755,11544.3,11681.46,4,"[[436,83609645296,124],[322,83609489171,122],[394,83609825921,47],[13,83609414578,109]]"
248923,457.444,646,50.62623596,5.779097707999999,11277.6,11468.1,5,"[[322,458424166140,66],[436,458423845968,69],[115,458423966671,95],[394,458423891000,69],[13,458423850937,44]]"
248924,457.444,646,50.62623596,5.779097707999999,11277.6,11460.48,5,"[[322,458424166140,66],[436,458423845968,69],[115,458423966671,95],[394,458423891000,69],[13,458423850937,44]]"
77854,142.529,1749,50.43910217,5.646177592999999,10972.8,11102.34,5,"[[436,143517468578,70],[322,143517753046,78],[115,143517571421,63],[394,143517513859,109],[13,143517404593,89]]"
155646,286.5050001,646,50.72019933,5.228424072,11285.22,11468.1,5,"[[436,287478005500,99],[322,287478210546,68],[115,287478232484,62],[394,287478119078,93],[13,287477867625,87]]"
156650,288.4420002,646,50.71916199,5.234688424,11285.22,11468.1,5,"[[436,289423014796,119],[394,289423127859,105],[322,289423221500,93],[412,289423392050,29],[13,289422878953,99]]"
112830,207.5830002,646,50.76274807,4.973602295,11292.84,11468.1,4,"[[436,208563136312,80],[322,208563273406,81],[394,208563270265,59],[13,208562915468,138]]"
222040,409.244,646,50.65306091,5.623337595,11285.22,11468.1,5,"[[436,410223605234,86],[394,410223672859,115],[412,410223913950,39],[322,410223898234,91],[13,410223576125,69]]"
119963,220.4750001,646,50.75581179,5.015411377,11300.46,11483.34,4,"[[436,221457689656,91],[322,221457838328,53],[394,221457820718,100],[13,221457482812,122]]"
119964,220.4750001,646,50.75581179,5.015411377,11300.46,11475.72,4,"[[436,221457689656,91],[322,221457838328,53],[394,221457820718,100],[13,221457482812,122]]"
232223,427.427,646,50.64301572,5.681861671,11277.6,11460.48,6,"[[436,428398695640,104],[115,428398839156,68],[322,428398999390,91],[394,428398755015,100],[412,428398991448,54],[13,428398680046,84]]"
241174,443.592,1605,50.76945159,5.938796997000001,10363.2,10485.12,6,"[[436,444580739515,116],[394,444580774984,82],[440,444581067022,38],[322,444581099718,86],[115,444580865406,42],[13,444580822140,62]]"
125301,230.2650001,354,51.65533447,4.716920595,11582.4,11681.46,5,"[[436,231252205734,113],[322,231252057906,50],[394,231252390046,77],[115,231252577390,58],[13,231252203171,86]]"
1416,2.585000038,869,50.78063965,5.172185125,10965.18,11140.44,4,"[[322,3568503859,70],[436,3568314546,106],[394,3568439390,138],[13,3568167765,85]]"
193512,356.684,175,51.0410614,4.567937078,10972.8,11148.06,5,"[[436,357669544843,96],[322,357669526375,123],[394,357669715484,93],[115,357669869203,97],[13,357669294593,167]]"
90596,165.832,354,51.63592529,4.911482527,11590.02,11689.08,4,"[[436,166821353828,90],[394,166821536921,42],[322,166821292515,110],[13,166821392312,71]]"
46262,84.29400015,1752,50.84253861,5.958404541,10965.18,11148.06,4,"[[436,85274394546,95],[394,85274433734,87],[322,85274766296,54],[13,85274506437,42]]"
16814,30.83700013,646,50.85662842,4.3967582080000005,11262.36,11430.0,4,"[[322,31817383968,36],[436,31817410078,97],[394,31817570500,61],[13,31817092312,155]]"
243827,448.375,646,50.6313311,5.749783902999999,11277.6,11468.1,6,"[[436,449358800500,97],[322,449359115890,81],[394,449358849890,101],[238,449359069750,40],[13,449358799406,74],[115,449358928187,84]]"
56275,102.194,354,51.60292053,5.101813239,11597.64,11704.32,4,"[[436,103170213812,67],[394,103170395671,67],[322,103170241359,125],[13,103170295984,54]]"
394,0.7130000590000001,869,50.78323106,5.176010132,10965.18,11140.44,5,"[[436,1698316062,99],[322,1698506296,91],[394,1698441031,87],[412,1698730472,18],[13,1698171140,104]]"
29328,53.79600000000001,354,51.57705688,5.247604783,11590.02,11696.7,4,"[[322,54769748968,76],[436,54769653234,98],[394,54769833859,56],[13,54769773203,86]]"
5440,9.950000048,869,50.77006531,5.157116039,10965.18,11140.44,5,"[[436,10938387015,76],[322,10938572625,96],[394,10938511515,88],[412,10938794897,40],[13,10938232750,75]]"
97512,178.3930001,953,51.45018497,5.78338623,11887.2,12047.22,4,"[[436,179359874593,57],[322,179360219484,70],[394,179360039359,87],[13,179360151609,60]]"
117512,216.056,1749,50.51946608,5.451891099999999,10972.8,11102.34,5,"[[436,217027455015,72],[322,217027707187,109],[394,217027527328,110],[115,217027606546,84],[13,217027354406,106]]"
11977,22.02100015,354,51.56000170000001,5.343322754,11582.4,11689.08,4,"[[436,23009232750,132],[322,23009372640,102],[394,23009412109,79],[13,23009379250,72]]"
16455,30.18400002,869,50.74127197,5.115843077,10965.18,11140.44,4,"[[436,31158453375,91],[322,31158629140,90],[394,31158577062,78],[13,31158279750,94]]"
9495,17.48300004,869,50.75939941,5.141750026,10965.18,11140.44,5,"[[436,18468407265,109],[394,18468531437,151],[322,18468589187,90],[412,18468810000,15],[13,18468245609,123]]"
23155,42.48800015,1752,50.815445200000006,6.088562012000001,10965.18,11148.06,5,"[[322,43459496171,71],[436,43459109250,107],[115,43459208156,67],[394,43459119734,131],[13,43459237609,55]]"
130867,240.694,1749,50.54655948,5.386270059,10972.8,11102.34,5,"[[436,241676899468,121],[322,241677139203,62],[394,241676980593,82],[115,241677066390,60],[13,241676784781,57]]"
112407,206.7970002,953,51.41876221,5.871672759,11887.2,12047.22,4,"[[436,207764787359,88],[394,207764941984,71],[322,207765168515,81],[13,207765086125,67]]"
19341,35.48100019,646,50.85424805,4.411753062,11262.36,11437.62,4,"[[436,36446812281,70],[322,36446790375,78],[394,36446972171,36],[13,36446494250,25]]"
8091,14.8210001,646,50.86502334,4.344177246,11269.98,11445.24,5,"[[394,15794375875,63],[322,15794173531,93],[436,15794213906,124],[115,15794517484,53],[13,15793897671,145]]"
8092,14.8210001,646,50.86502334,4.344177246,11269.98,11437.62,5,"[[394,15794375875,63],[322,15794173531,93],[436,15794213906,124],[115,15794517484,53],[13,15793897671,145]]"
12858,23.63900018,869,50.75059794,5.129165649,10965.18,11140.44,5,"[[436,24618416250,132],[394,24618540218,101],[322,24618595187,103],[412,24618814500,0],[13,24618248734,99]]"
52804,96.00600004,1752,50.85008007,5.9218597410000005,10972.8,11155.68,5,"[[436,96989565375,89],[394,96989612515,125],[322,96989932203,66],[440,96989936848,32],[13,96989671921,44]]"
137528,252.8760002,354,51.66218386,4.648361206000001,11590.02,11681.46,5,"[[436,253861999234,85],[394,253862183828,49],[322,253861821437,63],[115,253862370984,54],[13,253861983687,100]]"
128051,235.3150001,1749,50.54067993,5.400575337,10972.8,11102.34,5,"[[436,236296944750,127],[322,236297187281,91],[394,236297023968,100],[412,236297208250,3],[13,236296833218,101]]"
107688,198.0670002,354,51.64579747,4.814147949,11590.02,11689.08,5,"[[436,199041297656,83],[322,199041192921,121],[115,199041669093,56],[394,199041481343,72],[13,199041314718,72]]"
52239,94.96000004,1752,50.84944153,5.925045529,10972.8,11155.68,5,"[[436,95949493406,93],[322,95949860656,43],[412,95949892500,16],[394,95949539859,96],[13,95949600453,62]]"
49889,90.75999999,1752,50.84674072,5.938110352000001,10965.18,11148.06,4,"[[436,91729461453,107],[322,91729830546,66],[394,91729505046,87],[13,91729570437,51]]"
143445,263.9420002,1749,50.57174424,5.324731775,10972.8,11102.34,6,"[[322,264927410265,89],[436,264927183187,102],[394,264927272312,103],[412,264927471175,29],[115,264927363968,36],[13,264927054250,96]]"
137904,253.57800010000003,1749,50.56043205,5.352271827,10972.8,11102.34,6,"[[436,254566688687,128],[322,254566921500,64],[394,254566774328,84],[412,254566968025,42],[115,254566863406,56],[13,254566566250,55]]"
206653,380.8700001,1605,50.73101807,6.139130463,10355.58,10477.5,6,"[[436,381840714656,60],[115,381840777187,107],[440,381840972398,21],[394,381840710515,111],[322,381841098203,61],[13,381840824921,39]]"
116797,214.7130001,953,51.40988159,5.896614692999999,11887.2,12047.22,6,"[[436,215695812375,86],[394,215695962734,82],[238,215696162765,60],[322,215696202000,95],[115,215696150062,81],[13,215696115937,46]]"
45775,83.45500016,1749,50.37423706,5.802371376,10972.8,11109.96,5,"[[322,84429095218,68],[436,84428789687,103],[394,84428813312,104],[115,84428851453,67],[13,84428749906,93]]"
31537,57.83899999,1749,50.34613037,5.869807193,10972.8,11109.96,6,"[[436,58808594312,120],[322,58808907859,51],[412,58808676423,51],[394,58808608828,126],[115,58808638171,61],[13,58808563796,72]]"
